"","p1_rep1_B.D1_p1_rep1_B","p1_rep1_B.D4_p1_rep1_B","p1_rep1_B.D8_p1_rep1_B","p1_rep1_B.D11_p1_rep1_B","p1_rep1_B.D14_p1_rep1_B","p1_rep2_B.D1_p1_rep2_B","p1_rep2_B.D4_p1_rep2_B","p1_rep2_B.D8_p1_rep2_B","p1_rep2_B.D11_p1_rep2_B","p1_rep2_B.D14_p1_rep2_B","p2_rep1_B.D1_p2_rep1_B","p2_rep1_B.D4_p2_rep1_B","p2_rep1_B.D8_p2_rep1_B","p2_rep1_B.D11_p2_rep1_B","p2_rep1_B.D14_p2_rep1_B","p2_rep2_B.D1_p2_rep2_B","p2_rep2_B.D4_p2_rep2_B","p2_rep2_B.D8_p2_rep2_B","p2_rep2_B.D11_p2_rep2_B","p2_rep2_B.D14_p2_rep2_B","p3_rep1_B.D1_p3_rep1_B","p3_rep1_B.D4_p3_rep1_B","p3_rep1_B.D8_p3_rep1_B","p3_rep1_B.D11_p3_rep1_B","p3_rep1_B.D14_p3_rep1_B","p3_rep2_B.D1_p3_rep2_B","p3_rep2_B.D4_p3_rep2_B","p3_rep2_B.D8_p3_rep2_B","p3_rep2_B.D11_p3_rep2_B","p3_rep2_B.D14_p3_rep2_B"
"ZNF518B",526.690892444553,455.514779760366,534.603810396843,524.182938499972,607.589136781402,526.007628714974,472.292937039542,481.920913237127,535.244106311528,673.410501785465,1025.86007240756,936.940379726354,867.727743651007,885.599727085744,800.555692579744,1022.68101735437,1119.11169732971,913.057177353957,903.70159554905,653.844942396251,774.208356722992,608.220301583253,631.422137545039,693.365519053955,720.953662200338,750.034533669913,734.557776728663,633.292768011187,744.702588600815,706.968841538309
"LCORL",283.817530380898,223.70476728445,217.427964815487,266.003282223866,199.308563755331,242.56310339706,212.06713273153,262.269884754899,297.277469856808,239.134047535207,349.702054239425,265.466440922467,326.471824343943,463.395206033238,384.797487593579,363.654015173272,417.627688799425,393.903394603993,420.248962838147,284.399688231097,275.252468533426,209.075728669243,263.28672155937,348.710144085615,293.721862377916,257.645450497298,313.658589623985,317.143474090375,334.551337936189,365.366250038706
"ZNF454",0.930549279937372,0.810524519146559,0,0.977953243470097,2.41586137885249,2.72542812805686,0.844888975026015,0,0,2.25598158052082,5.05349789363332,1.11540521395995,1.22733768550355,0,4.97582958095145,0,3.26271631874551,0.907611508304132,4.43534525422847,3.65787380361539,1.9452471274447,1.18793027652979,3.4949564808766,0.810953823454918,2.42745340808195,2.29018178219821,2.41896084542919,0,4.34482257059985,2.97045731738785
"ZNF543",402.927838212882,268.283615837511,292.519066066197,314.900944397371,324.93335545566,327.959851409509,271.209360983351,364.992256283901,339.952337792457,277.485734404061,427.525921801378,344.660211113623,285.969680722326,288.334794865126,282.516546207355,368.257230555212,376.299948761982,263.207337408198,296.05929571975,235.018391882289,242.183267366866,186.505053415177,270.276634521124,257.072362035209,214.829626615252,246.194541586307,199.161109607003,227.667258829767,256.344531665391,215.358155510619
"ZNF354B",401.997288932945,318.536136024598,292.519066066197,108.552810025181,125.62479170033,397.912506696301,349.78403566077,89.6088772912572,94.7526728740677,127.462959299426,132.401644813193,160.618350810232,150.962535316936,292.19642158207,406.359415777702,131.958840948951,150.084950662293,198.766920318605,223.984935338538,330.123110776289,119.632698337849,122.356818482569,157.273041639447,128.130704105877,105.594223251565,123.669816238703,143.525010162132,110.353998821416,152.937754485115,145.552408552005
"ZNF223",166.56832110879,142.652315369794,133.370761922902,169.185911120327,113.545484806067,207.132537732321,144.476014729449,140.970063055758,164.91304897166,147.766793524114,192.032919958066,192.96510201507,182.873315140028,185.358082413295,201.797533005253,171.853374259099,169.661248574766,147.033064345269,158.563592838668,231.360518078673,144.92091099463,105.725794611151,151.448114171319,132.185473223152,152.929564709163,137.410906931892,99.1773946625967,124.272521195288,116.441244892076,123.273978671596
"ZNF713",282.886981100961,173.452247097364,116.559321344385,60.633101095146,70.0599799867223,222.576630457977,166.443128080125,72.1242183075972,75.2234960221606,45.1196316104164,83.888065034313,103.732684898275,99.4143525257872,90.1046233953519,106.703901013737,82.0906743112661,97.8814895623652,85.3154817805884,95.3599229659121,76.8153498759232,112.824333391793,79.591328527496,66.4041731366554,68.9310749936681,52.1902482737619,99.622907525622,73.3751456446854,56.6682696650513,76.4688772425574,68.3205182999206
"ZHX2",3436.51849080872,2626.909966554,2460.07413798966,3162.70078938229,3888.32888926308,3672.06016453527,2734.06072318419,2689.35910992419,2985.79414980268,3802.45695396785,7288.15466219797,4344.50330837399,3840.3396179406,5453.90413323008,3996.69689341089,7065.93561127814,4312.22340127531,4081.52895284368,4662.65669850768,4065.72673271851,4749.32086165625,4457.11439753978,4082.10916966387,4783.00565073711,4296.59253230505,4962.82392202351,4303.33134401853,4632.87959016033,4539.47062176273,4247.75396386463
"ZNF852",190.762602387161,140.220741812355,100.868643471102,71.3905867733171,105.089969980083,145.356166829699,144.476014729449,76.4953830535122,75.9467988685276,80.0873461084892,80.855966298133,137.194841317073,79.7769495577305,86.2429966784082,106.703901013737,86.6938896932063,110.932354837347,91.6687623387173,110.883631355712,97.8481242467117,71.0015201517317,81.9671890805556,76.8890425792852,67.3091673467582,92.243229507114,68.7054534659462,71.7625050810659,50.7031886476775,86.8964514119971,51.9830030542874
"ZNF552",290.33137534046,256.936272569459,211.824151289315,231.774918702413,361.171276138447,338.861563921736,278.813361758585,224.022193228143,228.56369945195,325.989338385259,368.905346235232,353.583452825303,287.19701840783,287.047585959478,335.039191784064,380.53247157372,293.644468687096,284.082402099193,284.970932584179,299.031183445558,336.527753047934,277.975684707971,277.266547482877,346.27728261525,368.972918028456,329.786176636542,290.275301451503,282.347168155694,324.992728280869,337.146905523521
"ZBTB7A",3121.99283418988,2440.48932715029,2698.79659420461,4290.28087910332,2438.81206195159,2999.78789294792,2374.1380198231,3473.98318181593,4008.54437456552,2484.96371094368,3741.60984044611,4234.07819219195,3578.91669092834,2898.79445551903,2795.86335454128,3674.90027991556,4031.6297978632,3655.85915544904,2897.38928732475,2510.21589773106,2557.99997258979,2632.45349279002,3307.39381640289,3398.70747409956,2559.74961882241,2586.76032299287,2474.59694487406,3614.83909652853,3183.88597973557,2515.97734782751
"HES7",0.930549279937372,2.43157355743968,3.36228811570341,0.977953243470097,1.20793068942625,6.35933229879934,6.75911180020812,4.37116474591499,1.44660569273386,0,1.01069957872666,0,0,2.57441781129577,9.39878920846385,0,0,2.7228345249124,8.87069050845694,20.1183059198846,0,2.37586055305958,4.65994197450213,1.62190764690984,2.42745340808195,1.1450908910991,0.806320281809729,4.97090084781152,4.34482257059985,10.3966006108575
"ZNF664",2575.76040686665,2478.58397955018,3185.20760827637,3029.69914827036,2964.26191185201,2709.07555928852,2582.82559665453,3487.09667605368,3189.76555247816,2947.43993495045,2603.56211479988,2325.61987110649,2615.45660780806,2627.19337642733,2315.97223495618,2536.37167544903,2503.59098858405,2611.19830939099,2468.26963397814,1794.18710067335,2286.63799831125,2770.25340486747,2423.16982674111,2474.22011536096,2422.59850126578,2372.62832635734,2625.37883757248,2485.45042390576,2525.21087803263,2370.42493927551
"GATA2",0.930549279937372,3.24209807658624,0,0,0,5.45085625611372,3.37955590010406,0,0,1.12799079026041,7.07489705108664,1.11540521395995,1.22733768550355,0,0,4.60321538194016,3.26271631874551,0,4.43534525422847,1.8289369018077,5.83574138233411,1.18793027652979,3.4949564808766,0,0,5.72545445549552,0.806320281809729,0.994180169562303,0,0
"ARID3B",785.383592267142,757.029900882886,760.997876854206,631.757795281683,593.093968508287,800.367393606031,750.261409823101,654.581920700769,658.928893040272,636.186805706872,844.94484781549,767.398787204442,668.899038599433,863.71717568973,760.196185978694,763.366550838409,784.13948860517,732.442487201435,803.90632732891,834.909695675213,623.451704346028,697.315072322988,672.196629821933,711.206503169963,659.053600294249,624.074535649011,550.716752476045,647.211290385059,674.316462957097,646.074466531858
"EGR3",101.429871513174,950.745260958913,846.175842452026,575.036507160417,334.59680097107,86.3052240551339,1069.62944238294,949.63554105003,606.127785255487,441.044398991821,159.690533438813,479.624242002776,1928.14750392607,323.089435317619,343.33224108565,170.318969131786,458.955428836868,1717.20097371142,868.218833515223,27.4340535271154,330.6920116656,713.946096194405,1223.23476830681,1043.69757078648,569.237824195217,429.409084162164,713.593449401611,1085.64474516204,926.316172051889,687.660868975287
"ZBTB18",3829.21028694229,2331.0685170655,2113.75846207221,2412.61065164073,2674.35854638971,4027.27429722535,2339.49757184704,2032.59160685047,2525.77353951332,2729.73771243019,4958.49213323301,5403.02285642197,3820.70221497254,4501.36954305065,4586.05626377692,4999.85910735067,5756.51915837332,4053.39299608625,4383.22994749128,4532.10564267947,2124.20986316962,1695.17650460801,1848.83197838372,1758.95884307372,1848.5057702544,2040.5519679386,1697.30419320948,1713.96661232541,1926.49432780398,1860.99150934349
"LBX2",7.44439423949898,0.810524519146559,1.12076270523447,0,0,0,0.844888975026015,0,1.44660569273386,5.63995395130205,5.05349789363332,1.11540521395995,0,0,1.65860986031715,0,0,0,0,2.74340535271154,2.91787069116706,2.37586055305958,2.32997098725107,6.48763058763935,6.06863352020487,0,1.61264056361946,1.98836033912461,2.60689354235991,0
"ZFPM1",2211.91563841113,1713.44883347583,1562.34321109685,2437.05948272748,2072.80906305544,2365.67161515335,1731.1775098283,1964.83855328879,2179.31147610356,2057.45520143499,2909.80408715406,2562.08577646599,2301.25816031915,1312.95308376084,1338.49815727594,2748.88678558193,2354.59361002801,2278.10488584337,1761.94090224226,1323.23584845787,1596.07526806838,1792.58678728346,1381.67279543988,1977.91637540655,1446.76223121684,1650.07597407381,1840.82920337161,1730.86767520797,1680.57737030802,1566.91623492209
"ZBTB42",362.914219175575,305.567743718253,369.851692727375,496.800247682809,415.528157162629,387.91927022676,326.127144360042,488.477660356,486.782815604943,353.061117351509,367.894646656505,383.699393602221,339.972538884482,254.867363318281,289.703855602062,402.781345919764,332.797064512042,334.001035055921,281.644423643508,243.248607940423,299.568057626484,250.653288347786,284.25646044463,372.227804965808,332.561116907227,296.578540794668,229.801280315773,357.904861042429,372.785776557467,344.573048816991
"TIGD5",1339.06041382988,701.91423358092,847.29660515726,1193.10295703352,1391.53615421904,1390.87682135168,722.380073647243,1103.71909834353,1022.75022476284,1316.3652522339,2061.82714060239,1728.87808163792,1281.3405436657,1134.03104587579,1128.96044492254,2021.57875523538,1594.3807077603,1163.5579536459,1207.5227454637,1108.33576249546,1208.97108970688,1320.97846750113,935.483351381303,1170.20636724545,1149.3991887268,1205.78070832736,1167.55176806049,1035.93573668392,1206.12274559852,1106.49535072697
"ZNF154",928.688181377497,771.619342227524,448.305082093788,247.422170597935,258.497167537217,772.204636282777,771.383634198752,225.114984414622,224.947185220115,214.318250149478,368.905346235232,479.624242002776,400.112085474156,473.692877278421,680.582912683471,364.421217736929,493.75773623682,441.099193035808,538.894448388759,492.898495037174,233.429655293365,172.24989009682,175.912809537456,136.240242340426,200.264906166761,265.661086734992,185.453664816238,133.220142721349,150.330860942755,142.581951234617
"ZNF784",181.457109587788,202.63112978664,227.514829162598,276.760767902038,190.853048929347,184.420636665181,187.565352455775,242.599643398282,212.651036831877,163.55866458776,216.289709847506,254.312388782867,186.555328196539,266.452243469112,278.646456533281,231.695174224321,214.251704930955,195.136474285388,286.079768897736,302.689057249174,203.278324817972,165.122308437641,215.522316320724,243.286147036476,236.67670728799,227.873087328722,164.489337489185,224.684718321081,186.827370535794,218.328612828007
"FIZ1",449.455302209751,610.324962917359,647.800843625524,794.098033697719,590.678107129434,505.112679733205,534.814721191468,707.035897651749,660.375498733006,619.266943852966,584.184356504011,519.778829705334,543.710594678071,677.071884370787,613.685648317345,495.612856122223,518.771894680536,618.083437155114,670.845969702056,877.889712867694,497.983264625844,536.944484991466,645.401963468545,674.713581114492,480.635774800226,561.09453663856,474.116325704121,640.252029198123,554.399360008541,455.965198219035
"ZNF771",43.7358161570565,67.2735350891644,86.2987283030543,97.7953243470097,103.882039290657,51.7831344330803,68.4360069771072,109.279118647875,81.733221639463,109.41510665526,73.7810692470464,63.5780971957169,106.778378638809,111.987174791366,131.583048918494,67.513825601789,64.1667542686616,78.9622012224595,109.774795042155,338.353326834424,63.2205316419529,73.6516771448471,83.8789555410384,101.369227931865,78.8922357626633,76.7210897036399,97.5647540989773,83.5111342432335,90.372309468477,71.2909756173084
"TSHZ1",419.677725251755,377.704425922296,385.542370600658,492.888434708929,507.330889559023,449.695641129382,392.873373387097,499.405572220787,457.850701750266,464.732205587289,794.409868879157,540.971528770573,563.347997646128,535.47890474952,473.809550097266,767.202563656693,615.565812136652,550.012574032304,569.941865168358,344.754605990751,228.566537474753,299.358429685508,318.041039759771,372.227804965808,320.423849866817,231.308360002019,272.536255251689,339.015437820745,378.868528156307,326.750304912664
"ZNF48",497.843864766494,404.451735054133,383.300845190189,481.152995787288,525.449849900417,436.976976531783,387.804039536941,466.621836626425,437.598222051992,498.571929295102,594.291352291278,498.586130640095,461.478969749333,393.885925128252,431.238563682459,583.073948379086,515.50917836179,400.256675162122,349.283438770492,454.490820099212,478.530793351397,495.366925312923,362.310488517541,444.402695253295,429.659253230505,444.295265746452,409.610703159343,370.829203246739,425.792611918786,389.129908577808
"ZNF816",508.079906845805,283.683581701296,364.247879201203,418.563988205202,460.2215926714,529.641532885716,317.678254609782,386.848080013476,389.860234191775,452.324306894425,557.906167457118,509.740182779695,320.335135916426,239.420856450506,382.033137826384,524.766553541178,533.997904168015,284.990013607497,246.16166160968,352.070353597981,473.667675532785,374.198037106884,457.839298994835,428.994572607652,433.300433342628,511.855628321299,337.848198078277,425.509112572666,437.958115116465,448.539054925565
"TIGD2",263.345446222276,226.946865361036,236.480930804473,236.664684919764,236.754415127544,254.373291951974,248.397358657648,277.568961365602,211.92773398551,232.366102793645,210.225512375146,221.965637578029,159.553899115461,128.720890564788,160.885156450764,201.77427424171,232.740430737179,153.386344903398,127.516176059068,105.163871853942,300.540681190207,201.948147010065,243.481968167736,257.883315858664,195.409999350597,296.578540794668,242.702404824729,249.539222560138,234.620418812392,221.299070145395
"ZNF609",1368.83799078787,1147.70271911153,1173.43855238049,1153.00687405124,1004.99833360264,1385.42596509557,1142.28989423517,1171.47215190522,1048.78912723205,971.200070414214,1466.52508873239,1334.02463589609,1158.60677511535,1176.50893976217,1127.30183506222,1417.02313507391,1350.76455596064,1208.9385290611,1176.4753286841,816.620326657136,1168.12090003054,1240.1992086971,1225.56473929406,1157.23110607017,1038.95005865907,1078.67561941536,1032.89628099826,1254.65537398763,1084.46771362172,1026.2930031575
"ZNF571",240.081714223842,250.452076416287,267.862286551039,236.664684919764,293.527157530578,291.620809702084,230.654690182102,201.073578312089,254.602601921159,279.741715984582,298.156375724366,240.927526215348,338.745201198979,348.833613430576,288.045245741745,260.081669079619,263.192449712137,321.294473939663,276.100242075722,307.261399503693,272.334597842259,231.646403923309,260.956750572119,304.918637619049,293.721862377916,251.919996041803,254.797209051874,240.591601034077,329.337550851469,347.543506134379
"BHLHA15",34.4303233576828,13.7789168254915,69.4872877245372,70.412633529847,14.4951682731149,28.1627573232542,6.75911180020812,71.0314271211185,70.1603760975921,10.1519171123437,23.2460903107132,50.1932346281975,29.4561044520851,20.5953424903661,23.7734079978791,14.5768487094772,44.5904563561886,28.1359567574281,21.0678899575852,28.3485219780193,2.91787069116706,1.18793027652979,3.4949564808766,3.24381529381967,1.21372670404097,1.1450908910991,0.806320281809729,11.9301620347476,0.868964514119971,1.48522865869393
